Temperature,Pressure,Soil_Moisture,Humidity,Irrigation_Status
10.497634867835684,1097.4672317159093,66.17925237061395,81.55921171850773,Wet
25.36279174897843,988.8207113813237,44.047413966222564,22.74705032283825,Moist
16.79487325593814,1006.3743533010033,30.89154628034324,89.15878510941826,Moist
29.355183712283495,1074.723705747443,54.666490805751664,66.50627875960936,Moist
15.230992870149743,1099.1137800981376,30.170649504418215,67.67963893506735,Moist
30.728132143073978,1016.5428898689363,26.520555122659843,22.659848611331952,Dry
21.602060389016124,1062.4947642088343,61.13602578184287,62.387049242389054,Wet
38.101899662102035,965.388204867335,12.822766780466548,53.93446420633129,Dry
14.125628324379797,961.1487914894582,16.633792972421578,27.40452348258469,Dry
20.231990531507755,980.5407441989121,10.475172181651285,39.454540753855134,Dry
13.404205637217672,1034.5014525347299,20.70602305327983,82.32201193495558,Dry
37.74080854835688,1036.4383378510197,14.829300609732162,58.499189110616705,Dry
36.32018060142943,963.0478869298902,79.7061657445943,48.939160262173615,Wet
17.73824883145467,926.6419848273257,30.216697896786272,25.087750908856766,Moist
29.79952138102537,1026.4792512931017,20.44876088684731,69.98850691816139,Dry
34.51666600603647,925.6651724377529,26.86973805971426,69.19955763772228,Dry
26.65602434798387,1015.698501645866,75.52879000780942,62.98305248807945,Wet
25.889517350680194,1038.6844256112618,46.411215611707696,55.718385235445446,Moist
17.25556872701355,1040.1222992788903,35.537266741549985,50.36490815451609,Moist
12.793083034176977,1050.6944221319193,71.13740205364536,61.52897650915946,Wet
36.91647273859981,1074.5718843131328,37.64931893843227,36.33768162098847,Moist
37.01254171489991,999.9917983929577,33.45059989703871,85.88813449243534,Moist
28.993043718198038,1046.0498379059143,24.50977657848149,61.21561704261607,Dry
20.17089373146102,1023.8345470731673,36.4457776736588,41.78347110480636,Moist
20.476287238379825,937.3279879595365,32.16790492118482,51.47758956196101,Moist
31.778670366107182,905.1379289738817,57.41127715086987,76.39793522138245,Moist
36.913307798577314,956.9082771353867,30.270789326950897,31.31312425112082,Moist
36.61259272795352,988.6067412675238,50.4039822495793,40.49849357221823,Moist
33.396266375728715,1023.4211888857312,14.612451552238088,67.56556159155889,Dry
29.26094938462863,1069.9918661006411,23.390240968756004,42.08424445375567,Dry
12.524198949851465,939.2491433412331,38.51836901279441,75.47511773030263,Moist
14.848861422838413,925.1099579796954,75.58644777360868,29.131744102415258,Wet
36.956625655812374,1092.6959894948654,36.40763900009868,73.3880319318226,Moist
28.1928717897877,921.6089118752814,56.48518848398839,24.784620039539636,Moist
10.27591154849889,995.6982140214378,27.85610556949787,20.881482886724633,Dry
13.044146285980963,1017.1127457586604,18.89235031812622,82.87564631825134,Dry
29.905053073241675,1008.2748841814877,14.097562005603509,60.6937451852609,Dry
10.15184751538656,917.2064314065886,31.378944897992593,44.627882796076804,Moist
14.824241542524959,911.4053828007238,21.036271875783555,36.28162458746953,Dry
26.462013680997583,921.0966854922071,22.180731361128693,63.18200482825713,Dry
30.756855930780798,1017.1175367745225,63.253151587086506,55.63015284757167,Wet
29.558837785078016,1008.8689775268642,11.108664966141195,89.41184428709896,Dry
16.728079283816793,946.7481584073489,49.046708801480406,88.82511906576221,Moist
31.365376640426074,1027.5548283691182,36.56229664154253,64.45171962991267,Moist
17.117472624904003,1064.0135004111298,45.4584999935983,51.00093542741234,Moist
19.76199094477803,908.3157919693188,49.3981166050222,54.379867839426346,Moist
32.394742153540726,999.6259887096085,31.935738612009473,67.77353463658034,Moist
29.48898697141644,1037.8620824205382,30.65762021289997,27.110218096476697,Moist
35.47670231482534,950.4623854139375,61.3381294534434,42.98464516675027,Wet
29.7283867690103,961.5541810586299,70.98938916848101,25.26905687025227,Wet
27.049258100064147,1022.7275805978768,23.480714272096954,25.13525316618437,Dry
12.810243034842774,1079.5870586887474,16.833313237460427,33.70874693259636,Dry
21.031474091783004,1061.9848840605798,72.84570644744181,53.967727821525884,Wet
17.956071030451763,1016.6260438199167,34.492682455317905,74.93420248139526,Moist
17.319689301372506,1046.0443435514499,48.59221734639699,53.984712381611075,Moist
39.190316642573364,972.9644940415598,35.16802011640024,43.48336273926088,Moist
21.792931740002814,1028.1931056197516,18.806163544223594,25.76470932357307,Dry
36.7613966553134,993.2363182255114,51.25321514634096,58.52068662281907,Moist
28.934158779917887,937.9872272915122,46.75985962387408,38.98880105382237,Moist
33.84433910624945,1040.3476547754515,24.209549143383803,63.04539245420032,Dry
25.079112793155765,1011.2929274697644,41.63083312565945,88.40314173926929,Moist
27.307116538790773,971.7243163907183,65.7863252810952,27.792002503428513,Wet
24.77553081456592,1082.267838015726,51.32982721755239,34.848777910535794,Moist
15.857289633941335,904.1868235653467,16.784212894689638,53.11661766695623,Dry
31.67356345784516,963.1546302498992,48.361504806039456,87.80296707421506,Moist
18.423170873225672,911.3762795555293,59.19168095027108,74.02668433889968,Moist
10.729478992943616,1053.3054632443254,65.4892384046526,82.87604352139812,Wet
29.364168877215036,1040.4214908227586,54.038230504398676,43.3600393933055,Moist
15.313320382211469,966.2704437472635,20.686071517854863,89.44269316450162,Dry
38.21375753058743,1035.1325804414146,59.71212866131125,27.198297124491017,Moist
38.617857310077625,979.18744523919,57.41392922570615,23.708103423227058,Moist
37.44593170661346,1051.250758284487,11.709881805844326,79.89218389378198,Dry
21.10476100766333,990.8367325473412,38.82233673131702,84.90854091448904,Moist
10.463698495866023,982.4559455663331,33.306517287366134,26.34097502822712,Moist
37.84955687763176,1086.9459830976602,56.85884449775504,27.939919872208904,Moist
22.84552444951943,950.17581997814,25.12950686176445,22.322191042904166,Dry
38.999644571310085,924.0894679993131,51.361034608198096,27.315529384990686,Moist
38.90859931267758,1016.9086226518916,73.92441732699206,34.65938717601966,Wet
35.5902836640208,1093.8643624568358,65.84616605460255,87.90536332370007,Wet
18.83346676208757,975.5678427454374,74.50204153515713,66.75021555677763,Wet
21.552931858057757,912.4073527257563,78.4954176852883,74.49871178629795,Wet
35.534100145505704,967.8610534619135,10.746908890431394,74.32975825840654,Dry
19.50766015468833,1001.1863308639117,53.59188934642343,57.45516248454502,Moist
15.084782400582775,932.3846013264427,38.89875784312345,75.8242284399112,Moist
26.704037873750504,1031.6204436112985,70.18981432345852,61.70652726729787,Wet
38.08464322482343,1099.54987780204,27.62702914063922,42.01822683223503,Dry
30.88089390024919,990.3478951962887,78.67206423805533,59.27770761378805,Wet
27.101835102680948,970.9457113460426,52.95955786806231,57.345601029415946,Moist
12.915294813123056,980.1408333668933,65.54761815601816,77.64171376315244,Wet
28.45021680097509,923.0292356790402,15.991968697593784,88.72090521671613,Dry
39.7016155031279,1076.6547202852448,22.84205193312055,48.77297957946514,Dry
14.202520457095721,982.9651311042704,63.088257112394224,73.43734749089518,Wet
25.5498895709121,977.4548822849682,11.539056542752652,26.983410282669347,Dry
36.32119215783867,1031.938054586095,67.1814590125648,74.37819586138019,Wet
32.22305853262613,988.4066841862248,10.976431308433801,45.99918383952625,Dry
30.91047222985804,1029.6466937615692,55.998318734289136,22.757311402278066,Moist
31.07452251961328,912.2892580261575,35.55657441622641,45.42723249935241,Moist
20.784734536592655,1062.7446687444456,52.80463969034394,62.74499256451514,Moist
18.8077553279348,1088.1007905758806,58.72219848923796,28.34751173770266,Moist
34.28083466435541,1029.7530772318771,33.97326534304129,84.68241447011782,Moist
34.30340184037542,1090.913185771762,17.55737136775849,25.4370689290987,Dry
36.01216955740311,930.2864628739926,14.875210742378595,85.10047038832164,Dry
37.397216576694134,995.4832378960707,51.22552157937835,69.49962625549804,Moist
25.340271965828133,1020.3613467890895,46.445874761387806,43.07985227899425,Moist
25.045488840615988,1016.3473294842373,61.95407063847927,47.352524339636524,Wet
33.948855369003255,980.2923558178086,45.6814857002756,71.85665553129209,Moist
29.498917923332954,967.6168818732523,39.57120530216154,62.10297706168451,Moist
31.0590063177311,925.3648045100838,37.866102476536156,67.01500450184616,Moist
33.873780083083034,978.3484901124557,11.851283181836722,47.2415231559436,Dry
36.70016025452699,932.5321630210971,33.489004118766005,54.14694372653193,Moist
20.139854705546075,1046.8731352984437,78.3214110267146,89.29072388265254,Wet
21.26748857919832,941.766187098918,71.14889033589621,34.97460093498024,Wet
12.819458195226069,911.7130610569068,33.05646469239524,49.249933056549196,Moist
27.34840422988522,1010.4732275634469,51.14567835464605,40.42762313017771,Moist
11.078268213902263,1019.0459465438803,69.31077218748457,73.55780573078948,Wet
23.967940543973803,1074.382612256101,40.889203572504805,73.48088379660045,Moist
26.2793390412273,1015.3963224835363,11.257050462510566,40.47118226981771,Dry
18.596237563848533,969.0961707446892,15.215732327304805,25.697322164308805,Dry
27.724997817070324,1060.602376305264,45.727490494409466,20.800287367054285,Moist
10.915007498171484,1008.0557786374842,77.86075629731148,49.92153732697399,Wet
11.120445662476433,915.8560569262384,58.524667955320744,48.72363160350396,Moist
34.67801681978975,1013.1701120626493,14.964133400699868,89.18729150479041,Dry
20.805719242337886,1081.6037090843324,23.255261305430395,52.886145298837576,Dry
13.811815379556544,979.2625250996441,63.992620025179505,37.94928587027944,Wet
25.667297801644132,959.26516037996,68.90078319693714,82.38606087220272,Wet
33.09980659295832,928.693891403604,53.23862103320136,54.374756475750495,Moist
16.474630824905297,930.2891043870715,55.10962187408716,61.94229446474045,Moist
28.686714274570008,986.5542968683637,11.983621526836925,26.696809729974888,Dry
12.560423949813039,1019.135964832306,67.99711817070559,46.804148513084186,Wet
11.55045163505823,916.1230810339204,65.17926457195807,86.09565721316507,Wet
25.94063894704444,1087.9137178050332,28.1324600872343,61.26537689227978,Dry
26.219053648303195,1051.0267234890391,59.607370397585484,44.11512985997231,Moist
29.122897044946196,1017.3247836567325,25.039822449749867,63.796702644211514,Dry
31.782740011679845,1065.6877341877982,12.82311127360591,83.72877627046813,Dry
39.275562383876036,916.0373513624227,24.07955798132641,39.179342033081305,Dry
25.48901044903586,995.3677755466249,22.504021372800963,55.35817029294721,Dry
19.688694188237378,1026.0186253723327,33.6423597714393,87.10834577382288,Moist
33.85558584306111,1065.7305812236577,39.291464802282064,32.06773003089168,Moist
18.124967537862226,1056.6939120098536,45.59772240483955,70.37647479176981,Moist
23.169142621169083,955.4138499426799,43.37277128558297,63.01367057420877,Moist
12.35369144026798,1088.176033911841,28.947222417570256,67.57725917984445,Dry
10.760522302463725,924.869168286174,12.041946800185212,44.585374146729876,Dry
38.87945244033775,1075.0267237242304,52.357113556600545,41.971556143863545,Moist
35.079403615366175,1094.1880499209237,37.70213808931481,67.89467694118593,Moist
30.87922618281094,935.4307046445251,30.90705101712848,35.08802995731817,Moist
22.268588332428095,1044.413212840757,70.68587299813586,49.375832140130356,Wet
15.198829602125373,908.0571037555997,62.27203154587119,33.17222522370426,Wet
14.69311128013258,981.084565027831,70.04358838607095,20.581338878633083,Wet
17.50728694493786,1003.2566598395348,44.64879562987227,87.90401520266487,Moist
26.476799941183614,1016.1290451819268,19.165187648874422,50.21920850594933,Dry
31.43787768100187,1087.1874496497119,58.73550052848907,87.85447300938777,Moist
29.80592130153194,1034.450137458839,24.42516459560227,29.822646383747827,Dry
18.398016908378285,996.2555902438473,40.88607683642017,61.115674562024026,Moist
38.64595841989582,1061.935007253178,14.550055226422195,34.06818229538677,Dry
32.13690750087305,1090.1065641908817,67.77158816960878,75.30518888742924,Wet
26.63062157534202,904.4132297364582,18.81584487332504,74.85920921326826,Dry
28.351622387030567,1096.5042544512078,73.21682549345168,27.882500432751826,Wet
22.588001872833697,917.2264278127361,70.496142158309,83.84451170134724,Wet
17.431929685034724,1062.8773558537523,42.520793510747225,33.62407530422573,Moist
20.679180359537845,956.0669505102825,62.10577430127935,62.908413911255224,Wet
32.735383313931074,926.4359315507744,53.36115516727073,88.99435340613928,Moist
10.431804658892677,987.971127942767,66.21529496364215,81.76775743364547,Wet
13.482179215207488,1028.7913158895226,40.22635705501384,86.95947499928182,Moist
11.380079260652582,976.190369004695,65.0065938971045,43.98191398526836,Wet
11.221864069569104,910.9130816565398,42.37197719456036,27.390294955362435,Moist
35.66381752033021,1019.8922279317433,75.86760514899557,33.18428113026151,Wet
31.109735781400712,1080.4806552221348,44.04604705776033,55.034642655362966,Moist
24.225214872619755,976.6430731894503,42.383349035361064,75.52607747913255,Moist
12.935024819530044,943.2665555261653,64.95503030944589,30.510755092871264,Wet
24.74847625350497,988.5154691865631,67.51043842325865,66.181207258253,Wet
24.204153123416972,909.6725422097562,48.81423800248195,42.650432282765834,Moist
15.196056097300456,1064.097516896055,22.58584694465528,43.884145067450746,Dry
23.01554947713919,1065.2681621900374,42.743076167030566,66.33424111105484,Moist
21.955142031921206,1017.6000926859257,77.76507520367748,52.689959367325415,Wet
28.475502941566493,970.6205777876779,62.709033512742955,76.84233051181957,Wet
29.052809526029314,1059.9566728891566,66.78138227153926,30.91429567639789,Wet
11.359120293161336,1010.9374049576734,12.29778491734681,75.29637888369268,Dry
21.238378438794136,1065.1864617100032,42.750162384391196,24.49646736401946,Moist
28.77579747142709,1026.2917585166042,55.263479356028874,33.58377161719235,Moist
25.094087757402633,1056.8810946425594,68.10228785396524,65.93048001522158,Wet
35.69469523564967,1019.712598643552,13.449155750794002,79.84479595577498,Dry
29.76080894856835,982.8282136431333,69.67072199493111,37.68757394175444,Wet
14.88803281244289,1091.5891719852275,48.38806557193382,42.903412408023904,Moist
12.117062422012896,1008.222764975769,23.811977940324194,57.5984523800718,Dry
29.27257834618947,1021.0179037081077,32.207865151479,34.810096454251166,Moist
10.795339316248654,944.0975278829499,29.735068622609255,76.7809383111254,Dry
27.5732674382039,1025.1301578854552,47.160132400193305,74.15456515040326,Moist
38.20690724274873,1014.3215298965888,13.617997593779227,30.17041983760471,Dry
27.26422533627637,936.967679589405,21.097531094994647,52.46808122716425,Dry
21.645097786195656,911.9174194706287,66.88851303630477,74.2379436658235,Wet
29.298646553270594,1020.8718639429542,19.282279352276774,43.61306717723903,Dry
23.7475867147455,1052.7384538700642,26.33773886206889,64.31747759024123,Dry
26.36850367947805,1004.6802741844017,41.73594239229101,23.514918502030092,Moist
38.24394426329576,945.3545250639291,46.19846216793313,62.60821323705226,Moist
21.58307913402323,1033.304395338607,63.4527335729911,30.68570860004249,Wet
38.83571691471742,916.0211453219205,41.31326986663315,78.14083275801158,Moist
37.160519258681916,988.3667409603909,65.2905234724877,44.88146245063349,Wet
15.873734043678894,932.6733516796841,53.28424149318202,39.7087703909737,Moist
12.080839026254964,936.8918102119767,17.91698175966757,78.86222836980394,Dry
13.0233400413228,940.4587898316407,20.943200687498702,23.510081615026714,Dry
10.546654769546493,977.3414114087956,40.59236078148396,47.762615953404136,Moist
12.83328882267785,910.2300411240795,37.782257516232775,45.90024784025219,Moist
30.490203202490704,979.5586881858196,62.04809887461062,39.936026197468564,Wet
12.13565945380687,1002.3414894229402,50.65159978581463,83.82280324010338,Moist
19.569268908812838,996.6588569932651,37.16931567015745,72.56498754617056,Moist
35.34625932908364,976.5568200806081,21.953219841526995,24.474621493435713,Dry
10.698158072074776,1067.8293216141506,25.878597162784658,70.02812146044678,Dry
34.43405447766807,929.0653384841008,50.28507129283413,56.910939319015576,Moist
18.455643243201997,1001.1393487562748,39.64071634298547,83.06075260811055,Moist
13.544944828649687,912.4082833913109,46.04492562024704,41.90619321438509,Moist
30.902114960924518,914.231135775582,21.947420471156356,60.191339972670804,Dry
28.86828540339652,1014.7731699354192,56.40343766411961,55.052869231869025,Moist
